Scaffold_5268	967920	968593	44	644	673	0.9569094
Scaffold_4128	280921	286630	18	876	5709	0.1534419
Scaffold_171	615196	619824	1	70	4628	0.0151253
Scaffold_5662	897752	902782	52	970	5030	0.1928429
Scaffold_2540	695792	697521	2	153	1729	0.0884905
Scaffold_4684	497852	498666	0	0	814	0.0000000
Scaffold_6239	1013261	1015401	20	504	2140	0.2355140
Scaffold_2126	402519	405325	78	1185	2806	0.4223093
Scaffold_3178	144136	146851	0	0	2715	0.0000000
Scaffold_442	1072091	1077714	72	1188	5623	0.2112751
Scaffold_6231	303269	304865	32	576	1596	0.3609022
Scaffold_4390	692408	697248	19	335	4840	0.0692149
Scaffold_4307	255202	260326	296	1148	5124	0.2240437
Scaffold_4601	1033722	1038965	17	1171	5243	0.2233454
Scaffold_1942	14165	22727	38	1269	8562	0.1482130
Scaffold_2122	962697	965138	23	841	2441	0.3445309
Scaffold_3482	53607	57054	0	0	3447	0.0000000
Scaffold_71	805591	811374	50	1215	5783	0.2100986
Scaffold_993	973246	976476	95	800	3230	0.2476780
Scaffold_5579	539599	544908	0	0	5309	0.0000000
Scaffold_1097	411070	412697	77	1081	1627	0.6644130
Scaffold_4570	736730	738292	0	0	1562	0.0000000
Scaffold_1303	561319	564376	21	771	3057	0.2522081
Scaffold_1303	564504	567348	50	1277	2844	0.4490155
Scaffold_6745	919885	922583	63	1066	2698	0.3951075
Scaffold_2186	743053	745218	30	732	2165	0.3381062
Scaffold_5695	171719	172924	122	695	1205	0.5767635
Scaffold_3369	439756	443548	0	0	3792	0.0000000
Scaffold_1009	680019	693392	0	0	13373	0.0000000
Scaffold_3898	1033039	1034457	15	491	1418	0.3462623
Scaffold_3898	1035524	1038615	45	1770	3091	0.5726302
Scaffold_4904	292534	295327	39	1084	2793	0.3881131
Scaffold_4261	133832	138228	0	0	4396	0.0000000
Scaffold_4184	148237	151700	0	0	3463	0.0000000
Scaffold_3881	125002	128638	28	1354	3636	0.3723872
Scaffold_1768	719641	723767	62	1104	4126	0.2675715
Scaffold_2677	309414	313312	58	1089	3898	0.2793740
Scaffold_209	195843	198977	0	0	3134	0.0000000
Scaffold_2591	178210	187954	100	1068	9744	0.1096059
Scaffold_247	686289	687891	3	151	1602	0.0942572
Scaffold_5460	954503	957359	48	915	2856	0.3203782
Scaffold_1052	1037031	1041258	67	915	4227	0.2164656
Scaffold_1380	348708	351796	2	302	3088	0.0977979
Scaffold_7655	787055	788690	25	1054	1635	0.6446483
Scaffold_391	1	5573	0	0	5572	0.0000000
Scaffold_1648	529861	530731	0	0	870	0.0000000
Scaffold_732	503459	507459	0	0	4000	0.0000000
Scaffold_758	418800	421342	45	491	2542	0.1931550
Scaffold_1018	369513	373006	93	1145	3493	0.3277985
Scaffold_1845	627549	631015	102	1315	3466	0.3793999
Scaffold_5454	918546	920451	30	894	1905	0.4692913
Scaffold_7381	593444	595429	92	976	1985	0.4916877
Scaffold_4291	567507	569475	113	1135	1968	0.5767276
Scaffold_543	379778	381641	66	873	1863	0.4685990
Scaffold_4438	367265	370711	0	0	3446	0.0000000
Scaffold_3324	429570	433383	1	48	3813	0.0125885
Scaffold_4377	941975	943535	0	0	1560	0.0000000
Scaffold_8173	616056	617782	54	1127	1726	0.6529548
Scaffold_1701	693660	696262	0	0	2602	0.0000000
Scaffold_7287	479125	480554	0	0	1429	0.0000000
Scaffold_2472	375338	382055	4	408	6717	0.0607414
Scaffold_7064	1020164	1022220	14	809	2056	0.3934825
Scaffold_1942	65338	66615	0	0	1277	0.0000000
Scaffold_4806	78856	81487	0	0	2631	0.0000000
Scaffold_2857	636378	640393	2	96	4015	0.0239103
Scaffold_2857	623918	630573	203	2346	6655	0.3525169
Scaffold_1642	76924	81216	80	925	4292	0.2155172
Scaffold_2219	213678	221147	0	0	7469	0.0000000
Scaffold_1966	501179	504408	385	1191	3229	0.3688448
Scaffold_4336	459778	460836	5	314	1058	0.2967864
Scaffold_7255	457838	460156	20	534	2318	0.2303710
Scaffold_5091	671787	674411	0	0	2624	0.0000000
Scaffold_9396	708215	708747	54	532	532	1.0000000
Scaffold_1904	834468	835468	17	548	1000	0.5480000
Scaffold_354	548307	550504	64	1132	2197	0.5152481
Scaffold_3579	474236	478090	65	1021	3854	0.2649195
Scaffold_5940	70530	72577	36	840	2047	0.4103566
Scaffold_2364	337935	343758	24	1220	5823	0.2095140
Scaffold_1272	982730	984905	107	1155	2175	0.5310345
Scaffold_1717	291800	300884	0	0	9084	0.0000000
Scaffold_1984	128781	137718	68	1369	8937	0.1531834
Scaffold_1701	793627	801026	0	0	7399	0.0000000
Scaffold_6322	462446	464889	2	302	2443	0.1236185
Scaffold_2236	368030	371797	7	382	3767	0.1014070
Scaffold_2834	425663	431158	30	1125	5495	0.2047316
Scaffold_154	674290	676778	98	785	2488	0.3155145
Scaffold_154	627679	630286	50	566	2607	0.2171078
Scaffold_5084	603131	603881	50	750	750	1.0000000
Scaffold_4691	561794	565096	116	1553	3302	0.4703210
Scaffold_5316	747142	749010	0	0	1868	0.0000000
Scaffold_2480	719145	724318	0	0	5173	0.0000000
Scaffold_4948	606171	608121	1	3	1950	0.0015385
Scaffold_3626	689262	694558	86	1416	5296	0.2673716
Scaffold_3117	493758	495760	8	391	2002	0.1953047
Scaffold_3124	238129	242037	27	1088	3908	0.2784033
Scaffold_1152	388924	393468	80	1235	4544	0.2717870
Scaffold_6990	606949	609021	31	1057	2072	0.5101351
Scaffold_7530	152725	155061	31	1317	2336	0.5637842
Scaffold_2141	942899	944765	80	1170	1866	0.6270096
Scaffold_2167	328419	331011	44	866	2592	0.3341049
Scaffold_2022	353394	357218	0	0	3824	0.0000000
Scaffold_1303	799730	801473	125	1361	1743	0.7808377
Scaffold_324	520113	526044	0	0	5931	0.0000000
Scaffold_3075	750863	753716	36	923	2853	0.3235191
Scaffold_5425	598661	605186	62	1678	6525	0.2571647
Scaffold_3969	67909	69156	109	1233	1247	0.9887730
Scaffold_456	729499	733440	28	821	3941	0.2083228
Scaffold_4094	497386	499552	0	0	2166	0.0000000
Scaffold_1973	1016730	1019701	43	1261	2971	0.4244362
Scaffold_3861	132152	133793	28	662	1641	0.4034126
Scaffold_2420	341597	343254	296	1238	1657	0.7471334
Scaffold_1451	994783	1000356	38	1323	5573	0.2373946
Scaffold_1451	973801	975616	0	0	1815	0.0000000
Scaffold_4748	122061	123866	46	1190	1805	0.6592798
Scaffold_4162	785829	790296	0	0	4467	0.0000000
Scaffold_5299	334630	338024	35	740	3394	0.2180318
Scaffold_493	349967	354743	115	1762	4776	0.3689280
Scaffold_3960	515341	517439	6	188	2098	0.0896092
Scaffold_3271	619399	626095	2	144	6696	0.0215054
Scaffold_4686	459252	465108	0	0	5856	0.0000000
Scaffold_1160	375730	381001	26	1083	5271	0.2054639
Scaffold_2497	707047	711501	78	1046	4454	0.2348451
Scaffold_1904	919048	919712	96	664	664	1.0000000
Scaffold_532	483455	484586	16	606	1131	0.5358090
Scaffold_2047	801114	810218	40	1074	9104	0.1179701
Scaffold_2268	745352	748692	32	691	3340	0.2068862
Scaffold_5546	492771	497807	24	1108	5036	0.2200159
Scaffold_1972	396243	399996	38	967	3753	0.2576605
Scaffold_3713	967716	980826	0	0	13110	0.0000000
Scaffold_1706	550336	552026	0	0	1690	0.0000000
Scaffold_4221	35010	39077	0	0	4067	0.0000000
Scaffold_3132	246379	251849	0	0	5470	0.0000000
Scaffold_1788	125860	131053	54	1130	5193	0.2176006
Scaffold_3778	117361	120693	222	1879	3332	0.5639256
Scaffold_4998	805144	810726	0	0	5582	0.0000000
Scaffold_2099	1065431	1066842	0	0	1411	0.0000000
Scaffold_1483	226300	229075	49	1089	2775	0.3924324
Scaffold_554	97853	98954	7	478	1101	0.4341508
Scaffold_706	196011	201063	44	1204	5052	0.2383215
Scaffold_6802	44015	45264	77	1143	1249	0.9151321
Scaffold_404	716771	719739	212	1071	2968	0.3608491
Scaffold_5609	114894	117589	10	682	2695	0.2530612
Scaffold_6930	546419	547180	2	193	761	0.2536137
Scaffold_2619	172023	180028	0	0	8005	0.0000000
Scaffold_1366	536377	546443	15	571	10066	0.0567256
Scaffold_2593	342420	344530	149	845	2110	0.4004739
Scaffold_4606	949568	950625	0	0	1057	0.0000000
Scaffold_2947	70958	74348	82	1134	3390	0.3345133
Scaffold_2141	913037	914607	102	1115	1570	0.7101911
Scaffold_3986	750403	754295	54	1065	3892	0.2736382
Scaffold_3391	437240	439879	219	1858	2639	0.7040546
Scaffold_141	132966	136638	0	0	3672	0.0000000
Scaffold_5683	123920	126221	20	1439	2301	0.6253803
Scaffold_262	677345	680313	47	931	2968	0.3136792
Scaffold_2211	204853	209577	10	601	4724	0.1272227
Scaffold_5817	985890	987283	299	1269	1393	0.9109835
Scaffold_3737	538070	540846	2	302	2776	0.1087896
Scaffold_6871	56356	59512	2	294	3156	0.0931559
Scaffold_749	801732	803077	0	0	1345	0.0000000
Scaffold_4321	175407	180751	102	1006	5344	0.1882485
Scaffold_5412	460312	462397	85	1101	2085	0.5280576
Scaffold_2327	895243	896200	33	636	957	0.6645768
Scaffold_445	515961	518248	20	398	2287	0.1740271
Scaffold_445	551234	553782	48	959	2548	0.3763736
Scaffold_1939	57995	62236	16	727	4241	0.1714218
Scaffold_2565	724790	728001	47	906	3211	0.2821551
Scaffold_2688	243550	250089	62	1298	6539	0.1985013
Scaffold_1506	462331	463420	8	227	1089	0.2084481
Scaffold_1922	969585	974905	0	0	5320	0.0000000
Scaffold_335	855008	856087	227	1079	1079	1.0000000
Scaffold_3305	640516	643813	8	684	3297	0.2074613
Scaffold_1215	231421	234483	0	0	3062	0.0000000
Scaffold_7493	981656	983205	72	879	1549	0.5674629
Scaffold_2559	104164	107896	0	0	3732	0.0000000
Scaffold_6631	1062065	1065628	58	1002	3563	0.2812237
Scaffold_7277	371715	374318	30	909	2603	0.3492124
Scaffold_1857	779181	784315	0	0	5134	0.0000000
Scaffold_1865	966062	970304	62	1257	4242	0.2963225
Scaffold_7541	930595	932913	44	1022	2318	0.4408973
Scaffold_1210	735646	741945	2	142	6299	0.0225433
Scaffold_2904	556119	557574	0	0	1455	0.0000000
Scaffold_3849	105404	106939	0	0	1535	0.0000000
Scaffold_2586	724628	730065	26	793	5437	0.1458525
Scaffold_5707	896843	898404	33	886	1561	0.5675849
Scaffold_321	145320	152910	0	0	7590	0.0000000
Scaffold_1663	1029713	1033062	8	555	3349	0.1657211
Scaffold_7257	763604	766227	0	0	2623	0.0000000
Scaffold_3744	605884	609947	121	1300	4063	0.3199606
Scaffold_1748	714965	715942	118	954	977	0.9764585
Scaffold_3377	783552	792049	62	1073	8497	0.1262799
Scaffold_4990	438339	441317	14	807	2978	0.2709872
Scaffold_1411	753032	754257	107	709	1225	0.5787755
Scaffold_2423	389196	392727	2	156	3531	0.0441801
Scaffold_1818	610171	612012	34	900	1841	0.4888647
Scaffold_7078	804286	806559	8	681	2273	0.2996041
Scaffold_4168	281013	283752	34	1245	2739	0.4545455
Scaffold_5830	183689	189013	101	953	5324	0.1790008
Scaffold_4198	181326	184124	99	1140	2798	0.4074339
Scaffold_1389	74609	78915	14	672	4306	0.1560613
Scaffold_355	44946	46525	1	105	1579	0.0664978
Scaffold_4491	211683	213501	54	1019	1818	0.5605060
Scaffold_1705	68003	75206	6	468	7203	0.0649729
Scaffold_878	118221	119243	46	652	1022	0.6379648
Scaffold_1617	344485	346601	14	446	2116	0.2107750
Scaffold_3978	679298	681959	68	1013	2661	0.3806840
Scaffold_4616	181393	185182	68	1177	3789	0.3106360
Scaffold_4160	441547	443476	3	330	1929	0.1710731
Scaffold_3022	881266	885394	74	1058	4128	0.2562985
Scaffold_6361	845546	847827	53	879	2281	0.3853573
Scaffold_6584	773451	777099	98	1143	3648	0.3133224
Scaffold_2431	622490	626911	43	1102	4421	0.2492649
Scaffold_5679	539555	545306	96	1001	5751	0.1740567
Scaffold_2763	594690	597922	0	0	3232	0.0000000
Scaffold_5055	54542	57521	0	0	2979	0.0000000
Scaffold_7267	51492	54029	20	346	2537	0.1363816
Scaffold_2096	1067295	1067863	0	0	568	0.0000000
Scaffold_3564	349148	352021	10	683	2873	0.2377306
Scaffold_2682	804027	808043	71	973	4016	0.2422809
Scaffold_593	60838	69757	4	272	8919	0.0304967
Scaffold_593	84068	90521	9	740	6453	0.1146753
Scaffold_4379	34684	41918	24	887	7234	0.1226154
Scaffold_1779	836285	843786	0	0	7501	0.0000000
Scaffold_6820	509786	513019	0	0	3233	0.0000000
Scaffold_7086	136881	138051	0	0	1170	0.0000000
Scaffold_1247	864244	866533	0	0	2289	0.0000000
Scaffold_256	629274	634925	0	0	5651	0.0000000
Scaffold_5923	722453	725654	6	238	3201	0.0743518
Scaffold_985	1058088	1060602	2	122	2514	0.0485282
Scaffold_4869	502977	506991	0	0	4014	0.0000000
Scaffold_2584	332350	340776	0	0	8426	0.0000000
Scaffold_4310	68807	69521	2	151	714	0.2114846
Scaffold_5279	895246	902230	74	1087	6984	0.1556415
Scaffold_1733	1009740	1015217	230	1134	5477	0.2070477
Scaffold_1519	501873	504315	50	596	2442	0.2440622
Scaffold_4597	939827	940786	64	957	959	0.9979145
Scaffold_6496	293872	295801	11	294	1929	0.1524106
Scaffold_4471	949886	956503	0	0	6617	0.0000000
Scaffold_1719	626104	629997	54	873	3893	0.2242486
Scaffold_281	211966	213526	445	1451	1560	0.9301282
Scaffold_277	961676	964828	0	0	3152	0.0000000
Scaffold_2436	979762	982799	28	761	3037	0.2505762
Scaffold_3020	417255	419505	2	302	2250	0.1342222
Scaffold_1452	257395	262256	0	0	4861	0.0000000
Scaffold_2535	690657	692220	96	1107	1563	0.7082534
Scaffold_643	563591	568409	114	2271	4818	0.4713574
Scaffold_6036	516786	521514	0	0	4728	0.0000000
Scaffold_1386	703296	705615	0	0	2319	0.0000000
Scaffold_3429	1010829	1012513	51	716	1684	0.4251781
Scaffold_6408	303525	306327	35	1582	2802	0.5645967
Scaffold_7225	1229240	1231155	0	0	1915	0.0000000
Scaffold_2600	238367	238950	6	338	583	0.5797598
Scaffold_4978	1069788	1073632	0	0	3844	0.0000000
Scaffold_3688	825080	828182	6	524	3102	0.1689233
Scaffold_3033	790903	793428	0	0	2525	0.0000000
Scaffold_3150	418378	422530	0	0	4152	0.0000000
Scaffold_5398	419638	421256	0	0	1618	0.0000000
Scaffold_5466	575131	579939	70	1150	4808	0.2391847
Scaffold_7184	310483	313185	0	0	2702	0.0000000
Scaffold_4141	1037768	1040297	9	304	2529	0.1202056
Scaffold_1827	95869	100758	63	980	4889	0.2004500
Scaffold_8487	1137715	1138666	156	517	951	0.5436383
Scaffold_559	832282	836557	56	1162	4275	0.2718129
Scaffold_3714	396856	399786	56	712	2930	0.2430034
Scaffold_1258	598601	602501	0	0	3900	0.0000000
Scaffold_4808	323472	327499	27	864	4027	0.2145518
Scaffold_8468	944126	945085	155	957	959	0.9979145
Scaffold_2600	420012	426584	0	0	6572	0.0000000
Scaffold_5806	318889	321818	8	482	2929	0.1645613
Scaffold_6103	417277	420586	54	1215	3309	0.3671804
Scaffold_1579	767575	771103	23	831	3528	0.2355442
Scaffold_9224	1411720	1412590	2	249	870	0.2862069
Scaffold_3878	43024	46213	45	782	3189	0.2452179
Scaffold_164	160039	162930	4	280	2891	0.0968523
Scaffold_7088	475216	476390	11	312	1174	0.2657581
Scaffold_6727	755562	758199	59	1138	2637	0.4315510
Scaffold_2980	396757	407509	36	1433	10752	0.1332775
Scaffold_1781	38077	42244	0	0	4167	0.0000000
Scaffold_4120	434745	441534	110	1169	6789	0.1721903
Scaffold_3142	367296	369879	26	452	2583	0.1749903
Scaffold_7973	33067	34231	650	1164	1164	1.0000000
Scaffold_5868	699339	703568	76	1326	4229	0.3135493
Scaffold_3644	203353	209301	57	1324	5948	0.2225958
Scaffold_5990	84536	86325	0	0	1789	0.0000000
Scaffold_724	484804	487104	58	1306	2300	0.5678261
Scaffold_2315	182813	189896	2	304	7083	0.0429197
Scaffold_1287	187375	193647	50	1178	6272	0.1878189
Scaffold_3534	104307	107741	76	1114	3434	0.3244030
Scaffold_6155	1075510	1078150	50	1087	2640	0.4117424
Scaffold_1954	717329	719002	0	0	1673	0.0000000
Scaffold_3888	999011	1002096	32	1013	3085	0.3283631
Scaffold_3885	1002078	1003917	74	1542	1839	0.8384992
Scaffold_4635	372691	376460	56	2000	3769	0.5306447
Scaffold_215	123284	127707	0	0	4423	0.0000000
Scaffold_4155	464213	469989	0	0	5776	0.0000000
Scaffold_844	733670	734953	0	0	1283	0.0000000
Scaffold_5200	357726	359902	46	955	2176	0.4388787
Scaffold_4317	807330	810346	0	0	3016	0.0000000
Scaffold_4128	910586	916213	72	2001	5627	0.3556069
Scaffold_1353	71844	73462	135	1231	1618	0.7608158
Scaffold_4766	130339	134326	50	879	3987	0.2204665
Scaffold_4676	404028	408288	159	2741	4260	0.6434273
Scaffold_7090	324521	326266	57	957	1745	0.5484241
Scaffold_1125	278547	279555	0	0	1008	0.0000000
Scaffold_4301	513494	518396	59	1142	4902	0.2329661
Scaffold_6510	473605	477313	44	942	3708	0.2540453
Scaffold_2319	87842	92983	0	0	5141	0.0000000
Scaffold_5984	337197	339367	13	440	2170	0.2027650
Scaffold_5186	851146	853861	2	205	2715	0.0755064
Scaffold_4394	1042085	1046506	121	1101	4421	0.2490387
Scaffold_4904	844406	845748	3	144	1342	0.1073025
Scaffold_1855	30116	35389	10	489	5273	0.0927366
Scaffold_1704	580248	587860	0	0	7612	0.0000000
Scaffold_4850	710812	715686	4	543	4874	0.1114075
Scaffold_3995	86381	90654	22	1019	4273	0.2384741
Scaffold_6257	785499	789688	0	0	4189	0.0000000
Scaffold_6047	845862	849104	38	793	3242	0.2446021
Scaffold_1027	899520	900381	1	151	861	0.1753775
Scaffold_84	911963	915082	26	947	3119	0.3036230
Scaffold_84	968632	975351	5	453	6719	0.0674208
Scaffold_3909	861691	863893	0	0	2202	0.0000000
Scaffold_5819	458004	463358	29	997	5354	0.1862159
Scaffold_2000	186344	187411	0	0	1067	0.0000000
Scaffold_3196	582504	584831	1	63	2327	0.0270735
Scaffold_4001	946759	948057	0	0	1298	0.0000000
Scaffold_4838	857910	861492	30	912	3582	0.2546064
Scaffold_3269	270052	277980	25	906	7928	0.1142785
Scaffold_4104	83792	85677	32	539	1885	0.2859416
Scaffold_2744	288453	292530	0	0	4077	0.0000000
Scaffold_4803	499731	501611	26	645	1880	0.3430851
Scaffold_3279	248312	250938	23	560	2626	0.2132521
Scaffold_2650	935655	940163	4	138	4508	0.0306122
Scaffold_6148	521588	524715	0	0	3127	0.0000000
Scaffold_5247	204155	206975	0	0	2820	0.0000000
Scaffold_3724	284672	287268	295	1386	2596	0.5338983
Scaffold_4808	889688	891318	2	257	1630	0.1576687
Scaffold_3681	273653	276905	24	585	3252	0.1798893
Scaffold_2115	282336	286813	69	1457	4477	0.3254412
Scaffold_1478	297022	300807	0	0	3785	0.0000000
Scaffold_2467	94520	97005	44	810	2485	0.3259557
Scaffold_530	366114	368336	0	0	2222	0.0000000
Scaffold_6413	498117	501302	32	803	3185	0.2521193
Scaffold_2416	173491	176922	0	0	3431	0.0000000
Scaffold_5241	55126	57487	62	940	2361	0.3981364
Scaffold_2811	960114	967346	54	1079	7232	0.1491980
Scaffold_2921	632561	635756	90	823	3195	0.2575900
Scaffold_4363	535849	539700	60	1978	3851	0.5136328
Scaffold_3925	1044641	1050353	72	1509	5712	0.2641807
Scaffold_1878	471754	474903	48	793	3149	0.2518260
Scaffold_3027	388096	397257	0	0	9161	0.0000000
Scaffold_5903	749761	753129	0	0	3368	0.0000000
Scaffold_624	741962	749533	68	1175	7571	0.1551975
Scaffold_1177	337227	342202	71	949	4975	0.1907538
Scaffold_2700	457596	459137	12	704	1541	0.4568462
Scaffold_3446	447365	450694	116	1565	3329	0.4701111
Scaffold_5699	1014593	1018879	0	0	4286	0.0000000
Scaffold_3601	544089	548472	0	0	4383	0.0000000
Scaffold_2047	816613	821048	0	0	4435	0.0000000
Scaffold_2663	923218	924007	0	0	789	0.0000000
Scaffold_5183	860306	863674	120	1270	3368	0.3770784
Scaffold_1815	801242	806141	32	1012	4899	0.2065728
Scaffold_3638	553418	555991	22	920	2573	0.3575593
Scaffold_4433	709767	713197	0	0	3430	0.0000000
Scaffold_5756	1130669	1133079	50	1192	2410	0.4946058
Scaffold_4836	1082829	1087596	0	0	4767	0.0000000
Scaffold_341	791589	794681	46	1237	3092	0.4000647
Scaffold_1808	195015	198137	4	253	3122	0.0810378
Scaffold_7273	787644	788784	0	0	1140	0.0000000
Scaffold_3030	465486	469926	0	0	4440	0.0000000
Scaffold_4565	772025	775312	100	970	3287	0.2951019
Scaffold_6533	382900	383953	0	0	1053	0.0000000
Scaffold_5191	877483	879569	89	869	2086	0.4165868
Scaffold_4514	339413	342229	24	1136	2816	0.4034091
Scaffold_316	12909	15252	177	918	2343	0.3918054
Scaffold_2350	464008	470425	5	481	6417	0.0749571
Scaffold_1285	180610	183175	38	1048	2565	0.4085770
Scaffold_4878	55720	56598	356	878	878	1.0000000
Scaffold_8818	1241075	1242092	61	826	1017	0.8121927
Scaffold_6639	379463	381200	0	0	1737	0.0000000
Scaffold_6649	813320	815806	76	1109	2486	0.4460981
Scaffold_322	319378	323022	64	992	3644	0.2722283
Scaffold_1854	335567	343179	45	1106	7612	0.1452969
Scaffold_8761	133518	134746	0	0	1228	0.0000000
Scaffold_5494	740842	746314	62	1387	5472	0.2534722
Scaffold_5595	140273	142997	0	0	2724	0.0000000
Scaffold_1632	116769	118727	48	1052	1958	0.5372829
Scaffold_822	211398	215349	50	1017	3951	0.2574032
Scaffold_7147	1151092	1151996	31	428	904	0.4734513
Scaffold_4231	922558	924037	122	1191	1479	0.8052738
Scaffold_5456	1084809	1088945	38	1189	4136	0.2874758
Scaffold_448	678764	681383	134	2010	2619	0.7674685
Scaffold_1509	1068946	1070830	0	0	1884	0.0000000
Scaffold_6838	110520	113730	61	600	3210	0.1869159
Scaffold_6281	426418	428115	0	0	1697	0.0000000
Scaffold_7341	1053718	1054657	4	287	939	0.3056443
Scaffold_775	23485	24540	75	813	1055	0.7706161
Scaffold_5807	551871	555968	94	1367	4097	0.3336588
Scaffold_8384	1195466	1196528	68	1047	1062	0.9858757
Scaffold_5894	707967	711821	222	1389	3854	0.3604048
Scaffold_910	58810	60748	1	151	1938	0.0779154
Scaffold_2275	799914	803212	0	0	3298	0.0000000
Scaffold_5947	319868	321737	0	0	1869	0.0000000
Scaffold_161	739830	741794	0	0	1964	0.0000000
Scaffold_537	101570	103341	0	0	1771	0.0000000
Scaffold_3908	448029	450459	41	271	2430	0.1115226
Scaffold_6056	1044532	1048792	26	1026	4260	0.2408451
Scaffold_2572	824401	827754	99	1205	3353	0.3593796
Scaffold_2688	782732	788576	54	1312	5844	0.2245038
Scaffold_5919	90962	96045	56	811	5083	0.1595514
Scaffold_4297	197000	204380	49	1039	7380	0.1407859
Scaffold_4529	390	2426	41	670	2036	0.3290766
Scaffold_5803	246029	251386	96	1670	5357	0.3117417
Scaffold_640	669652	675266	50	1049	5614	0.1868543
Scaffold_640	660258	666108	49	1708	5850	0.2919658
Scaffold_3001	179553	183422	6	273	3869	0.0705609
Scaffold_545	123791	125929	0	0	2138	0.0000000
Scaffold_451	1029339	1030537	337	1198	1198	1.0000000
Scaffold_2838	617340	619977	58	1373	2637	0.5206674
Scaffold_2838	622127	623983	0	0	1856	0.0000000
Scaffold_4134	826957	829006	0	0	2049	0.0000000
Scaffold_3225	747951	752256	2	128	4305	0.0297329
Scaffold_3950	1025840	1029228	0	0	3388	0.0000000
Scaffold_620	1046970	1048402	2	183	1432	0.1277933
Scaffold_7155	1218974	1219851	0	0	877	0.0000000
Scaffold_1904	87187	92591	32	800	5404	0.1480385
Scaffold_2725	355333	364085	56	956	8752	0.1092322
Scaffold_6164	966840	969284	0	0	2444	0.0000000
Scaffold_5744	39356	40589	2	226	1233	0.1832928
Scaffold_3673	1060618	1065684	5	229	5066	0.0452033
Scaffold_3737	471922	477538	62	1044	5616	0.1858974
Scaffold_4963	834127	837133	88	940	3006	0.3127079
Scaffold_3555	399761	405008	257	1720	5247	0.3278064
Scaffold_5584	781674	784872	26	599	3198	0.1873046
Scaffold_1605	530309	532400	0	0	2091	0.0000000
Scaffold_50	258467	260601	44	807	2134	0.3781631
Scaffold_4445	856972	860065	52	1095	3093	0.3540252
Scaffold_2735	1015161	1024503	0	0	9342	0.0000000
Scaffold_2339	267486	268623	37	852	1137	0.7493404
Scaffold_3823	595957	600121	3	441	4164	0.1059078
Scaffold_723	476814	482125	0	0	5311	0.0000000
Scaffold_4245	267735	277887	58	1135	10152	0.1118006
Scaffold_2227	461168	462723	0	0	1555	0.0000000
Scaffold_6255	180828	185114	92	1089	4286	0.2540831
Scaffold_4801	1087358	1092272	6	644	4914	0.1310541
Scaffold_2760	920314	922543	9	758	2229	0.3400628
Scaffold_2313	960263	962583	91	1163	2320	0.5012931
Scaffold_7794	1236199	1238151	101	1153	1952	0.5906762
Scaffold_1551	542619	544402	0	0	1783	0.0000000
Scaffold_5360	1105171	1106340	0	0	1169	0.0000000
Scaffold_2062	675263	677660	80	803	2397	0.3350021
Scaffold_5767	714747	715923	0	0	1176	0.0000000
Scaffold_7458	816242	818434	71	1008	2192	0.4598540
Scaffold_654	51685	53827	0	0	2142	0.0000000
Scaffold_2955	247516	251099	88	1204	3583	0.3360313
Scaffold_52	545188	547624	76	1011	2436	0.4150246
Scaffold_6648	587190	588770	1	112	1580	0.0708861
Scaffold_3647	745008	748037	0	0	3029	0.0000000
Scaffold_5499	14031	20099	0	0	6068	0.0000000
Scaffold_5449	763945	765354	218	1409	1409	1.0000000
Scaffold_3120	602955	606258	116	1518	3303	0.4595822
Scaffold_3619	48197	51301	34	1055	3104	0.3398840
Scaffold_3140	727288	730839	70	782	3551	0.2202197
Scaffold_1805	687445	689258	6	433	1813	0.2388307
Scaffold_1224	1002231	1007268	0	0	5037	0.0000000
Scaffold_245	643850	654676	0	0	10826	0.0000000
Scaffold_245	634503	638575	0	0	4072	0.0000000
Scaffold_370	402482	410489	62	983	8007	0.1227676
Scaffold_8416	341707	343219	57	1374	1512	0.9087301
Scaffold_3707	214781	216852	0	0	2071	0.0000000
Scaffold_3120	602776	605414	90	681	2638	0.2581501
Scaffold_5962	467266	472042	24	930	4776	0.1947236
Scaffold_7613	406426	407109	0	0	683	0.0000000
Scaffold_8843	811032	811921	6	153	889	0.1721035
Scaffold_5567	336869	340726	0	0	3857	0.0000000
Scaffold_7015	950382	951860	6	355	1478	0.2401894
Scaffold_8547	228277	229630	0	0	1353	0.0000000
Scaffold_1313	670958	681073	24	1296	10115	0.1281265
Scaffold_541	396329	403175	18	1001	6846	0.1462168
Scaffold_4744	907260	909272	0	0	2012	0.0000000
Scaffold_1134	354352	357702	0	0	3350	0.0000000
Scaffold_1134	373495	376808	135	1114	3313	0.3362511
Scaffold_42	959183	961124	34	810	1941	0.4173107
Scaffold_42	950350	952348	0	0	1998	0.0000000
Scaffold_5089	369233	372503	40	965	3270	0.2951070
Scaffold_237	347493	350408	89	1994	2915	0.6840481
Scaffold_4188	937994	940158	0	0	2164	0.0000000
Scaffold_1392	137931	140026	0	0	2095	0.0000000
Scaffold_512	232974	235992	46	1686	3018	0.5586481
Scaffold_3278	175595	180790	136	1958	5195	0.3769009
Scaffold_94	604542	606203	47	1203	1661	0.7242625
Scaffold_8256	110722	112150	0	0	1428	0.0000000
Scaffold_3639	200795	202464	51	1125	1669	0.6740563
Scaffold_3347	411121	413418	0	0	2297	0.0000000
Scaffold_1270	182024	184065	28	710	2041	0.3478687
Scaffold_6195	131764	134527	10	660	2763	0.2388708
